CustomerID,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Churn Label,Churn Value,Churn Score,Churn Reason
6646-VRFOL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,87,Competitor had better devices
5685-IIXLY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,1,93,Competitor offered higher download speeds
4250-ZBWLV,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1,65,Competitor offered higher download speeds
5095-AESKG,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes,1,76,Competitor offered higher download speeds
1871-MOWRM,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,1,87,Competitor offered more data
2027-OAQQC,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,1,92,Competitor offered more data
9090-SGQXL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,79,Competitor offered more data
6595-YGXIT,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,1,100,Competitor made better offer
9835-ZIITK,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1,74,Competitor made better offer
1555-DJEQW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,73,Price too high
5649-TJHOV,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,1,93,Product dissatisfaction
0519-XUZJU,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,93,Service dissatisfaction
6338-AVWCY,No,No phone service,DSL,No,No,Yes,No,Yes,No,Yes,1,75,Lack of self-service on Website
9253-QXKBE,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,71,Network reliability
9445-SZLCH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,1,86,Limited range of services
7568-PODML,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,1,69,Lack of affordable download/upload speed
5349-IECLD,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,87,Long distance charges
3945-GFWQL,Yes,No,DSL,No,No,No,No,No,No,Yes,1,89,Extra data charges
3797-VTIDR,No,No phone service,DSL,No,No,No,No,No,No,Yes,1,90,Price too high
9526-BIHHD,No,No phone service,DSL,Yes,No,No,No,No,No,Yes,1,74,Product dissatisfaction
4523-WXCEF,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,87,Service dissatisfaction
8364-TRMMK,Yes,Yes,DSL,No,No,No,No,No,No,Yes,1,76,Lack of self-service on Website
3063-QFSZL,Yes,No,DSL,No,No,No,No,No,Yes,Yes,1,70,Network reliability
8775-LHDJH,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,1,93,Don't know
3097-NQYSN,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,1,78,Competitor had better devices
3565-UNOCC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,82,Competitor offered higher download speeds
9249-FXSCK,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,1,90,Competitor offered more data
5493-SDRDQ,Yes,No,DSL,Yes,No,Yes,No,No,No,Yes,1,70,Competitor made better offer
0871-URUWO,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,66,Competitor had better devices
9190-MFJLN,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,68,Competitor had better devices
1095-JUDTC,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,1,65,Competitor offered higher download speeds
0870-VEMYL,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,1,74,Competitor offered higher download speeds
5385-SUIRI,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,1,68,Competitor offered higher download speeds
3982-XWFZQ,Yes,Yes,DSL,No,No,No,No,No,No,Yes,1,97,Competitor offered more data
4009-ALQFH,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,90,Competitor offered more data
3627-FCRDW,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,81,Competitor offered more data
7562-GSUHK,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,1,75,Competitor made better offer
4903-UYAVB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,97,Competitor made better offer
6776-TLWOI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,93,Price too high
4077-CROMM,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1,68,Product dissatisfaction
2868-MZAGQ,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,83,Service dissatisfaction
4847-QNOKA,Yes,No,DSL,No,No,No,No,No,No,Yes,1,76,Lack of self-service on Website
6379-RXJRQ,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,92,Network reliability
8650-RHRKE,No,No phone service,DSL,No,No,Yes,No,No,No,Yes,1,71,Limited range of services
0475-RIJEP,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,1,100,Lack of affordable download/upload speed
1260-TTRXI,Yes,No,DSL,No,No,No,No,No,Yes,Yes,1,87,Long distance charges
6328-ZPBGN,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,71,Extra data charges
4789-KWMXN,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,1,97,Price too high
2867-UIMSS,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,85,Product dissatisfaction
8111-RKSPX,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,89,Service dissatisfaction
1585-MQSSU,Yes,No,DSL,No,No,No,Yes,No,No,Yes,1,94,Lack of self-service on Website
2856-NNASM,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,73,Network reliability
8559-CIZFV,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,1,74,Don't know
7547-EKNFS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,1,89,Attitude of service provider
6769-DYBQN,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,1,71,Attitude of support person
4439-JMPMT,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Yes,1,71,Attitude of support person
2446-BEGGB,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,83,Attitude of support person
1496-GGSUK,No,No phone service,DSL,No,No,No,No,No,No,Yes,1,83,Attitude of service provider
2575-GFSOE,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,65,Attitude of service provider
2842-JTCCU,Yes,No,DSL,No,No,No,No,No,No,Yes,1,72,Attitude of service provider
3296-SILRA,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,1,89,Attitude of support person
9681-OXGVC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,85,Competitor made better offer
5180-UCIIQ,No,No phone service,DSL,Yes,No,No,No,No,Yes,Yes,1,75,Moved
7153-OANIO,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,79,Moved
6521-YYTYI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,65,Moved
8878-HMWBV,Yes,No,DSL,No,No,Yes,No,No,No,Yes,1,68,Competitor had better devices
3751-KTZEL,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,1,89,Competitor offered higher download speeds
1977-STDKI,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,1,76,Competitor offered more data
5813-UECBU,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,1,79,Competitor made better offer
0328-GRPMV,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,84,Competitor had better devices
4342-HENTK,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,74,Competitor had better devices
4195-SMMNX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,65,Competitor offered higher download speeds
6956-SMUCM,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,1,77,Competitor offered higher download speeds
3223-WZWJM,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,85,Competitor offered higher download speeds
9053-JZFKV,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,82,Don't know
2530-ENDWQ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,100,Competitor offered more data
6615-ZGEDR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,90,Competitor offered more data
9250-WYPLL,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,79,Competitor made better offer
2754-XBHTB,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,96,Competitor made better offer
1597-LHYNC,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,1,90,Price too high
7055-VKGDA,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,1,87,Product dissatisfaction
0754-UKWQP,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,66,Service dissatisfaction
7493-TPUWZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,1,85,Lack of self-service on Website
1577-HKTFG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,79,Network reliability
8752-STIVR,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,69,Limited range of services
4558-FANTW,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,1,89,Lack of affordable download/upload speed
8651-ENBZX,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1,78,Long distance charges
7623-TRNQN,Yes,No,DSL,No,No,No,Yes,No,No,Yes,1,72,Extra data charges
9330-IJWIO,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,1,69,Price too high
9286-DOJGF,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,82,Product dissatisfaction
9661-MHUMO,Yes,No,DSL,No,No,No,Yes,No,No,Yes,1,84,Service dissatisfaction
1842-EZJMK,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,1,82,Lack of self-service on Website
8079-XRJRS,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,1,72,Network reliability
8073-IJDCM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,67,Don't know
8884-ADFVN,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,74,Don't know
2720-WGKHP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,93,Don't know
2869-ADAWR,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,1,97,Poor expertise of online support
9894-EZEWG,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,1,69,Poor expertise of phone support
7851-FLGGQ,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Yes,1,66,Competitor had better devices
0637-UBJRP,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,1,77,Competitor offered higher download speeds
0940-OUQEC,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,1,77,Competitor offered more data
0702-PGIBZ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,91,Competitor made better offer
1963-VAUKV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,92,Don't know
3058-HJCUY,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1,84,Competitor had better devices
3259-FDWOY,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,81,Competitor offered higher download speeds
0807-ZABDG,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,1,97,Competitor offered higher download speeds
5748-RNCJT,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1,81,Competitor offered higher download speeds
7739-LAXOG,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,1,80,Competitor offered more data
9776-CLUJA,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,1,96,Competitor offered more data
6034-ZRYCV,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Yes,1,66,Competitor offered more data
2079-FBMZK,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,77,Competitor made better offer
6608-QQLVK,Yes,No,DSL,No,No,Yes,No,No,No,Yes,1,83,Competitor made better offer
3551-HUAZH,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,89,Price too high
6302-JGYRJ,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,1,67,Product dissatisfaction
3685-YLCMQ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1,66,Service dissatisfaction
8634-MPHTR,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,91,Lack of self-service on Website
8761-NSOBC,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,1,81,Network reliability
8413-VONUO,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,82,Limited range of services
9223-UCPVT,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,77,Lack of affordable download/upload speed
4351-QLCSU,Yes,No,DSL,No,No,No,No,Yes,No,Yes,1,98,Long distance charges
5419-JPRRN,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,77,Extra data charges
2100-BDNSN,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Yes,1,69,Price too high
0488-GSLFR,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,91,Product dissatisfaction
9318-NKNFC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,90,Service dissatisfaction
9728-FTTVZ,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,82,Lack of self-service on Website
7254-IQWOZ,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,67,Network reliability
2474-BRUCM,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,1,84,Don't know
0742-NXBGR,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Yes,1,71,Competitor had better devices
6110-OHIHY,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,89,Competitor offered higher download speeds
5889-LFOLL,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,77,Competitor offered more data
5708-EVONK,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,1,73,Don't know
8708-XPXHZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,95,Competitor had better devices
0616-ATFGB,No,No phone service,DSL,No,No,No,No,No,No,Yes,1,95,Competitor had better devices
7016-BPGEU,No,No phone service,DSL,No,No,No,No,No,No,Yes,1,81,Competitor offered higher download speeds
6876-ADESB,Yes,No,DSL,No,No,Yes,No,No,No,Yes,1,65,Competitor offered higher download speeds
1963-SVUCV,Yes,No,DSL,No,No,No,No,No,No,Yes,1,78,Competitor offered higher download speeds
0220-EBGCE,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,1,67,Competitor offered more data
2754-VDLTR,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,69,Competitor offered more data
3190-XFANI,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,1,82,Competitor offered more data
7551-DACSP,Yes,No,DSL,No,Yes,Yes,No,No,No,Yes,1,99,Competitor made better offer
7235-NXZCP,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,84,Competitor made better offer
0520-FDVVT,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,80,Price too high
1444-VVSGW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,99,Product dissatisfaction
5712-PTIWW,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Yes,1,91,Service dissatisfaction
3315-TOTBP,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,74,Lack of self-service on Website
6661-HBGWL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,79,Network reliability
1518-VOWAV,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Yes,1,90,Limited range of services
5909-ECHUI,Yes,No,DSL,No,No,No,No,No,Yes,Yes,1,71,Lack of affordable download/upload speed
1309-BXVOQ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1,69,Long distance charges
9317-WZPGV,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,77,Extra data charges
2856-HYAPG,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,99,Price too high
4488-PSYCG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,83,Product dissatisfaction
3621-CEOVK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,97,Service dissatisfaction
6906-ANDWJ,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,97,Lack of self-service on Website
1031-IIDEO,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,72,Network reliability
5832-XKAES,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,74,Don't know
4701-AHWMW,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Yes,1,69,Attitude of service provider
9210-IAHGH,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Yes,1,84,Attitude of support person
0023-XUOPT,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,1,75,Don't know
4592-IWTJI,No,No phone service,DSL,Yes,No,No,No,No,No,Yes,1,84,Attitude of support person
7632-MNYOY,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1,93,Attitude of service provider
6518-LGAOV,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1,92,Attitude of service provider
7242-QZLXF,No,No phone service,DSL,No,No,No,No,No,No,Yes,1,99,Attitude of service provider
4576-CSAJH,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,1,84,Attitude of support person
1000-AJSLD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,70,Competitor made better offer
1062-LHZOD,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,84,Moved
9600-NAXZN,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,79,Moved
6457-USBER,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,82,Moved
4662-EKDPQ,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,1,96,Competitor had better devices
9248-OJYKK,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,95,Competitor offered higher download speeds
3398-FSHON,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,1,94,Competitor offered more data
3319-DWOEP,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,89,Competitor made better offer
9259-PACGQ,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,1,91,Competitor had better devices
4415-IJZTP,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,69,Competitor had better devices
1465-VINDH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,78,Competitor offered higher download speeds
2810-FTLEM,Yes,No,DSL,Yes,No,No,No,No,No,Yes,1,69,Competitor offered higher download speeds
1925-TIBLE,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,1,74,Competitor offered higher download speeds
0818-OCPZO,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,1,83,Competitor offered more data
1447-GIQMR,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,87,Competitor offered more data
0872-NXJYS,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,81,Competitor offered more data
9412-ARGBX,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,1,97,Competitor made better offer
1389-CXMLU,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,1,99,Competitor made better offer
5561-NWEVX,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,1,67,Price too high
2737-WFVYW,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,1,74,Product dissatisfaction
2272-QAGFO,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,71,Service dissatisfaction
9850-OWRHQ,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,69,Lack of self-service on Website
3768-NLUBH,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,74,Network reliability
8676-TRMJS,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,88,Limited range of services
7359-SSBJK,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,1,89,Lack of affordable download/upload speed
0685-MLYYM,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,96,Long distance charges
8182-PNAGI,Yes,No,DSL,No,No,No,Yes,No,No,Yes,1,67,Extra data charges
7957-RYHQD,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,1,94,Price too high
2180-DXNEG,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,89,Product dissatisfaction
5515-AKOAJ,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,1,75,Service dissatisfaction
8976-OQHGT,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,1,99,Lack of self-service on Website
6230-BSUXY,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,1,93,Network reliability
5294-CDGWY,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,1,95,Don't know
5295-PCJOO,Yes,No,DSL,Yes,No,No,No,No,No,Yes,1,84,Don't know
9863-JZAIC,Yes,No,DSL,No,No,No,No,Yes,No,Yes,1,100,Don't know
7660-HDPJV,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,81,Poor expertise of online support
7931-PXHFC,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Yes,1,83,Poor expertise of phone support
3990-QYKBE,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,95,Competitor had better devices
4919-MOAVT,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,84,Competitor offered higher download speeds
3090-HAWSU,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,1,87,Competitor offered more data
9820-RMCQV,Yes,No,DSL,Yes,No,No,No,No,No,Yes,1,92,Competitor made better offer
7839-QRKXN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,69,Competitor had better devices
5204-QZXPU,No,No phone service,DSL,No,No,Yes,No,Yes,No,Yes,1,78,Competitor had better devices
4597-ELFTS,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,92,Competitor offered higher download speeds
8450-JOVAH,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,1,77,Competitor offered higher download speeds
1113-IUJYX,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,1,84,Competitor offered higher download speeds
9274-CNFMO,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,69,Competitor offered more data
7758-XKCBS,No,No phone service,DSL,No,No,No,Yes,No,No,Yes,1,82,Competitor offered more data
8992-JQYUN,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,1,65,Competitor offered more data
0617-AQNWT,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Yes,1,66,Competitor made better offer
2446-PLQVO,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,78,Don't know
3005-NFMTA,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,1,69,Price too high
8784-CGILN,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,1,100,Product dissatisfaction
5389-FFVKB,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,94,Service dissatisfaction
8444-WRIDW,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,1,79,Lack of self-service on Website
9451-LPGOO,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,66,Network reliability
5868-YWPDW,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,1,72,Limited range of services
2025-JKFWI,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,1,81,Lack of affordable download/upload speed
4078-SAYYN,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,65,Long distance charges
9940-HPQPG,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,1,91,Extra data charges
6618-RYATB,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,1,93,Price too high
9079-YEXQJ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1,93,Product dissatisfaction
2685-SREOM,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,1,96,Service dissatisfaction
0402-CQAJN,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,83,Lack of self-service on Website
6692-UDPJC,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes,1,65,Network reliability
1273-MTETI,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,1,74,Don't know
5480-HPRRX,No,No phone service,DSL,No,No,No,No,No,No,Yes,1,74,Attitude of support person
0295-PPHDO,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,71,Attitude of support person
1195-OIYEJ,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,78,Attitude of support person
5906-CVLHP,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,1,92,Attitude of service provider
4501-EQDRN,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,98,Attitude of service provider
2990-HWIML,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,82,Attitude of service provider
7384-GHBPI,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,1,83,Attitude of support person
7603-USHJS,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,78,Attitude of support person
7234-FECYN,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,68,Attitude of support person
5876-HZVZM,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,1,87,Attitude of service provider
1400-MMYXY,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,71,Attitude of service provider
3085-QUOZK,Yes,No,DSL,No,No,No,No,No,No,Yes,1,76,Attitude of service provider
