CustomerID,Gender,Senior Citizen,Partner,Dependents,Country,State,City,Zip Code,Latitude,Longitude,Tenure Months,Contract
6942-LBFDP,Female,No,No,No,United States,California,Bakersfield,93308,35.559617,-118.925185,2,Month-to-month
1456-TWCGB,Male,No,No,No,United States,California,Bakersfield,93309,35.342891,-119.064803,4,Month-to-month
7596-ZYWBB,Female,No,No,No,United States,California,Bakersfield,93312,35.392599,-119.245341,65,Two year
8329-UTMVM,Male,Yes,No,No,United States,California,Bakersfield,93313,35.140938,-119.051348,27,One year
3014-WJKSM,Male,No,Yes,No,United States,California,San Luis Obispo,93401,35.233745,-120.626442,29,Month-to-month
3347-YJZZE,Male,No,Yes,Yes,United States,California,Los Osos,93402,35.279984,-120.824288,29,Month-to-month
7929-DMBCV,Female,No,Yes,No,United States,California,Arroyo Grande,93420,35.176236,-120.483243,20,Month-to-month
9661-JALZV,Female,No,No,No,United States,California,Atascadero,93422,35.453912,-120.69461,58,Two year
5433-KYGHE,Female,No,No,Yes,United States,California,Avila Beach,93424,35.186644,-120.728305,14,Month-to-month
4312-KFRXN,Male,No,Yes,No,United States,California,Bradley,93426,35.842889,-121.004862,72,Two year
5575-TPIZQ,Male,No,No,No,United States,California,Buellton,93427,34.631362,-120.238218,46,Month-to-month
0114-IGABW,Female,No,Yes,No,United States,California,Cambria,93428,35.591387,-121.032256,71,Two year
9944-AEXBM,Male,No,No,No,United States,California,Casmalia,93429,34.866032,-120.536546,32,Month-to-month
1853-ARAAQ,Female,No,No,No,United States,California,Cayucos,93430,35.511833,-120.918713,26,Month-to-month
6952-OMNWB,Male,Yes,Yes,No,United States,California,Creston,93432,35.480896,-120.469476,68,Month-to-month
4697-LUPSU,Male,No,Yes,No,United States,California,Grover Beach,93433,35.120833,-120.61843,2,One year
8434-VGEQQ,Male,No,Yes,No,United States,California,Guadalupe,93434,34.936,-120.594655,61,Two year
6549-YMFAW,Male,Yes,Yes,No,United States,California,Los Olivos,93441,34.70434,-120.02609,9,Month-to-month
4950-HKQTE,Female,No,No,No,United States,California,Morro Bay,93442,35.369553,-120.763864,22,Two year
6786-OBWQR,Female,No,Yes,Yes,United States,California,Nipomo,93444,35.050345,-120.489599,5,Month-to-month
2753-JMMCV,Male,No,No,No,United States,California,Paso Robles,93446,35.634222,-120.728341,65,Two year
6621-YOBKI,Male,No,No,No,United States,California,San Ardo,93450,35.996008,-120.85305,5,Month-to-month
1216-JWVUX,Male,No,Yes,Yes,United States,California,San Miguel,93451,35.886767,-120.608661,25,Month-to-month
7564-GHCVB,Female,No,Yes,No,United States,California,San Simeon,93452,35.746484,-121.223355,72,Two year
1173-NOEYG,Female,No,Yes,No,United States,California,Santa Margarita,93453,35.303926,-120.256567,27,Month-to-month
7595-EHCDL,Male,No,Yes,Yes,United States,California,Santa Maria,93454,34.943523,-120.256729,32,Month-to-month
6647-ZEDXT,Female,No,No,No,United States,California,Santa Maria,93455,34.818227,-120.418784,30,One year
2521-NPUZR,Male,No,Yes,No,United States,California,Santa Maria,93458,34.95934,-120.490081,70,Two year
1307-TVUFB,Male,Yes,No,No,United States,California,Santa Ynez,93460,34.630356,-120.032564,42,Month-to-month
7503-MIOGA,Female,Yes,Yes,No,United States,California,Shandon,93461,35.634488,-120.293534,72,Two year
4381-MHQDC,Female,No,No,No,United States,California,Solvang,93463,34.624399,-120.137875,47,Two year
6923-JHPMP,Female,No,No,No,United States,California,Templeton,93465,35.536115,-120.739231,2,Month-to-month
4018-PPNDW,Female,No,Yes,No,United States,California,California City,93505,35.151491,-117.927597,61,Two year
1635-FJFCC,Female,No,No,No,United States,California,Acton,93510,34.501452,-118.207862,5,Month-to-month
2499-AJYUA,Female,Yes,Yes,No,United States,California,Benton,93512,37.653947,-118.231443,72,Two year
6919-ELBGL,Male,Yes,Yes,No,United States,California,Big Pine,93513,37.245505,-118.062943,72,Two year
3966-HRMZA,Female,Yes,No,No,United States,California,Bishop,93514,37.04584,-118.397236,3,Month-to-month
6425-JWTDV,Male,No,Yes,No,United States,California,Boron,93516,34.95703,-117.73045,48,Two year
8405-IGQFX,Female,No,No,No,United States,California,Bridgeport,93517,38.184583,-119.286558,63,One year
8224-IVVPA,Female,No,No,No,United States,California,Caliente,93518,35.358953,-118.527064,27,Month-to-month
9477-LGWQI,Male,No,Yes,No,United States,California,Darwin,93522,36.319181,-117.593053,70,Two year
1410-RSCMR,Male,No,Yes,Yes,United States,California,Edwards,93523,34.966777,-117.961179,7,Month-to-month
3115-CZMZD,Male,No,No,No,United States,California,Independence,93526,36.869584,-118.189241,0,Two year
0139-IVFJG,Female,No,Yes,No,United States,California,Inyokern,93527,36.041315,-118.188235,2,Month-to-month
5730-DBDSI,Male,No,No,No,United States,California,June Lake,93529,37.730269,-119.055813,66,Two year
0030-FNXPP,Female,No,No,No,United States,California,Keeler,93530,36.560498,-117.962461,3,Month-to-month
5684-FJVYR,Female,No,Yes,No,United States,California,Lake Hughes,93532,34.659579,-118.584212,72,Two year
4013-GUXND,Male,No,No,No,United States,California,Lancaster,93534,34.727529,-118.153098,1,Month-to-month
1266-NZYUI,Female,No,Yes,No,United States,California,Lee Vining,93541,37.890145,-119.184087,72,Two year
7969-FFOWG,Male,No,Yes,No,United States,California,Littlerock,93543,34.505273,-117.955054,65,Two year
4718-DHSMV,Female,No,No,No,United States,California,Llano,93544,34.500091,-117.765862,11,Month-to-month
5175-WLYXL,Male,No,No,No,United States,California,Lone Pine,93545,36.590415,-118.073839,22,Month-to-month
7817-OMJNA,Male,No,No,No,United States,California,Mammoth Lakes,93546,37.550074,-118.837167,14,One year
8728-SKJLR,Male,No,No,No,United States,California,Olancha,93549,36.296851,-117.865469,41,Month-to-month
3137-NYQQI,Male,No,Yes,No,United States,California,Palmdale,93550,34.536232,-118.082935,17,One year
7706-DZNKK,Male,No,No,No,United States,California,Palmdale,93551,34.613476,-118.256358,11,Month-to-month
8823-RLPWL,Female,No,Yes,No,United States,California,Rosamond,93560,34.903052,-118.411251,72,Two year
9505-SQFSW,Female,No,Yes,Yes,United States,California,Tehachapi,93561,35.073777,-118.652112,3,Month-to-month
3758-CKOQL,Female,No,Yes,No,United States,California,Valyermo,93563,34.39583,-117.734568,59,One year
5676-CFLYY,Male,No,Yes,No,United States,California,Ahwahnee,93601,37.375816,-119.739935,71,Two year
7521-AFHAB,Female,No,Yes,Yes,United States,California,Auberry,93602,36.991762,-119.242874,5,Month-to-month
0285-INHLN,Male,No,Yes,Yes,United States,California,Badger,93603,36.64545,-118.924982,27,Month-to-month
5125-CNDSP,Male,No,No,No,United States,California,Big Creek,93605,37.17277,-119.2997,63,One year
4992-LTJNE,Male,No,Yes,No,United States,California,Cantua Creek,93608,36.488056,-120.407691,72,Two year
2202-OUTMO,Female,No,Yes,No,United States,California,Caruthers,93609,36.5276,-119.865999,34,Month-to-month
0810-BDHAW,Female,No,Yes,No,United States,California,Chowchilla,93610,37.100948,-120.270136,24,One year
0229-LFJAF,Male,No,No,No,United States,California,Clovis,93611,36.917652,-119.593757,72,Two year
7131-ZQZNK,Female,No,Yes,No,United States,California,Clovis,93612,36.814539,-119.711868,60,Two year
3442-ZHHCC,Male,No,No,No,United States,California,Coarsegold,93614,37.212191,-119.749323,68,One year
5726-CVNYA,Female,No,Yes,No,United States,California,Cutler,93615,36.497895,-119.285484,8,Two year
9871-ELEYA,Female,No,No,No,United States,California,Del Rey,93616,36.657462,-119.595293,34,Two year
4257-GAESD,Female,No,No,No,United States,California,Dinuba,93618,36.523619,-119.386868,6,Month-to-month
5173-WXOQV,Male,No,Yes,No,United States,California,Dos Palos,93620,37.045728,-120.630682,2,Month-to-month
2040-OBMLJ,Male,No,No,No,United States,California,Dunlap,93621,36.789213,-119.140338,31,One year
6286-ZHAOK,Female,No,Yes,Yes,United States,California,Firebaugh,93622,36.785618,-120.625382,20,Month-to-month
3807-XHCJH,Female,No,Yes,Yes,United States,California,Fish Camp,93623,37.483535,-119.679414,1,Month-to-month
5671-RQRLP,Female,Yes,Yes,No,United States,California,Fowler,93625,36.625792,-119.672483,70,Two year
8859-AXJZP,Male,No,Yes,No,United States,California,Helm,93627,36.520537,-120.118055,39,Two year
3174-AKMAS,Female,No,Yes,No,United States,California,Hume,93628,36.807595,-118.901544,46,Two year
9926-PJHDQ,Female,No,Yes,No,United States,California,Kingsburg,93631,36.478239,-119.52137,72,Two year
7382-DFJTU,Male,No,No,No,United States,California,Lakeshore,93634,37.290606,-119.216328,18,Month-to-month
2798-NYLMZ,Male,No,Yes,No,United States,California,Los Banos,93635,36.995162,-120.955099,71,Two year
8098-TDCBU,Female,No,Yes,No,United States,California,North Fork,93643,37.244307,-119.470256,42,Two year
3551-GAEGL,Male,No,Yes,No,United States,California,Oakhurst,93644,37.648647,-119.231447,34,One year
4785-NKHCX,Male,Yes,No,No,United States,California,O Neals,93645,37.140104,-119.657092,5,Month-to-month
3196-NVXLZ,Female,No,No,No,United States,California,Orange Cove,93646,36.633498,-119.298895,25,Month-to-month
0036-IHMOT,Female,No,Yes,Yes,United States,California,Parlier,93648,36.622237,-119.521126,55,One year
4178-EGMON,Male,No,Yes,No,United States,California,Prather,93651,37.007238,-119.505661,70,Two year
4220-TINQT,Female,No,Yes,No,United States,California,Raisin City,93652,36.594542,-119.905245,61,Month-to-month
5318-YKDPV,Male,No,Yes,No,United States,California,Raymond,93653,37.252057,-119.95783,43,Two year
7975-TZMLR,Male,No,No,No,United States,California,Reedley,93654,36.636638,-119.421842,47,One year
0295-QVKPB,Male,No,No,No,United States,California,Riverdale,93656,36.452211,-119.94575,5,Month-to-month
4335-BSMJS,Female,No,No,No,United States,California,Sanger,93657,36.819628,-119.440414,62,Two year
9146-JRIOX,Female,No,Yes,Yes,United States,California,Shaver Lake,93664,37.223,-119.001021,14,Month-to-month
5337-IIWKZ,Male,No,Yes,Yes,United States,California,Sultana,93666,36.545353,-119.338535,34,Month-to-month
9650-VBUOG,Male,No,Yes,Yes,United States,California,Tranquillity,93668,36.635661,-120.288644,38,Two year
3487-EARAT,Female,No,Yes,No,United States,California,Wishon,93669,37.287758,-119.548156,70,One year
2672-TGEFF,Female,No,Yes,Yes,United States,California,Traver,93673,36.456091,-119.486225,37,Month-to-month
4250-WAROZ,Male,Yes,Yes,Yes,United States,California,Fresno,93701,36.749403,-119.787574,60,Month-to-month
8184-WMOFI,Male,No,Yes,No,United States,California,Fresno,93702,36.739385,-119.753649,62,One year
6092-QZVPP,Male,No,No,No,United States,California,Fresno,93704,36.799648,-119.801247,36,Month-to-month
4625-LAMOB,Male,No,No,No,United States,California,Fresno,93705,36.78724,-119.827813,44,Two year
0392-BZIUW,Female,No,Yes,No,United States,California,Fresno,93710,36.822715,-119.761826,72,Two year
6549-NNDYT,Female,No,No,No,United States,California,Fresno,93720,36.878709,-119.7645,13,Month-to-month
0422-OHQHQ,Female,No,Yes,No,United States,California,Fresno,93722,36.78979,-119.929894,15,One year
6916-HIJSE,Female,No,No,No,United States,California,Fresno,93725,36.623632,-119.741322,65,Two year
2316-ESMLS,Female,No,Yes,No,United States,California,Fresno,93726,36.793601,-119.761131,12,One year
9778-OGKQZ,Male,No,Yes,No,United States,California,Fresno,93727,36.751489,-119.68072,72,Two year
7408-OFWXJ,Female,No,Yes,No,United States,California,Fresno,93728,36.757345,-119.818274,72,Two year
6007-TCTST,Female,No,Yes,Yes,United States,California,Salinas,93901,36.64152,-121.622188,72,Two year
2252-NKNSI,Male,No,No,No,United States,California,Salinas,93905,36.667794,-121.601306,52,Two year
8713-IGZSO,Male,No,No,No,United States,California,Salinas,93906,36.722898,-121.633648,2,Month-to-month
7905-TVXTA,Female,No,No,No,United States,California,Salinas,93907,36.77462,-121.664714,5,Month-to-month
7695-PKLCZ,Female,No,No,No,United States,California,Salinas,93908,36.624338,-121.615669,68,Two year
8374-UULRV,Male,No,No,No,United States,California,Carmel By The Sea,93921,36.554618,-121.922239,72,Two year
3224-DFQNQ,Female,No,Yes,No,United States,California,Carmel Valley,93924,36.414611,-121.6386,66,One year
5275-PMFUT,Male,No,Yes,No,United States,California,Chualar,93925,36.596271,-121.442274,72,Two year
4795-UXVCJ,Male,No,No,No,United States,California,Gonzales,93926,36.52588,-121.396719,26,One year
9777-IQHWP,Male,No,Yes,Yes,United States,California,Greenfield,93927,36.248708,-121.386617,64,Two year
0979-MOZQI,Male,No,Yes,No,United States,California,Monterey,93940,36.362741,-121.869685,62,Two year
2732-ISEZX,Female,No,No,No,United States,California,Pacific Grove,93950,36.618337,-121.926417,5,Month-to-month
0323-XWWTN,Male,No,No,Yes,United States,California,San Lucas,93954,36.125529,-120.864443,3,Two year
1937-OTUKY,Female,No,Yes,No,United States,California,Seaside,93955,36.625114,-121.823565,72,Two year
1573-LGXBA,Male,No,Yes,Yes,United States,California,Soledad,93960,36.414216,-121.360597,57,One year
1764-VUUMT,Male,No,No,Yes,United States,California,Spreckels,93962,36.624641,-121.647195,66,Two year
4713-ZBURT,Male,No,No,Yes,United States,California,Brisbane,94005,37.684694,-122.40712,45,Two year
3050-GBUSH,Female,No,No,No,United States,California,Burlingame,94010,37.57028,-122.365778,3,Month-to-month
7876-AEHIG,Female,No,No,No,United States,California,Daly City,94015,37.680844,-122.48131,51,One year
7945-HLKEA,Female,No,No,No,United States,California,Half Moon Bay,94019,37.45567,-122.407992,60,One year
9342-VNIMQ,Male,No,No,No,United States,California,La Honda,94020,37.285677,-122.224165,33,Month-to-month
3523-BRGUW,Male,Yes,No,No,United States,California,Los Altos,94022,37.349546,-122.134356,26,One year
3199-NPKCN,Female,No,Yes,No,United States,California,Menlo Park,94025,37.449551,-122.183762,67,One year
5170-PTRKA,Female,No,Yes,No,United States,California,Atherton,94027,37.454924,-122.203168,49,One year
4661-NJEUX,Male,No,No,No,United States,California,Portola Valley,94028,37.369709,-122.215844,1,Month-to-month
2123-AGEEN,Female,Yes,No,No,United States,California,Millbrae,94030,37.601248,-122.403099,7,Month-to-month
1258-YMZNM,Female,Yes,No,No,United States,California,Montara,94037,37.540582,-122.509594,27,One year
0048-LUMLS,Male,No,Yes,Yes,United States,California,Moss Beach,94038,37.515556,-122.502311,37,One year
5898-IGSLP,Male,No,Yes,Yes,United States,California,Mountain View,94041,37.388349,-122.075299,31,Month-to-month
6259-WJQLC,Male,Yes,No,No,United States,California,Pacifica,94044,37.573633,-122.455167,32,Month-to-month
7997-EASSD,Female,No,Yes,No,United States,California,Redwood City,94061,37.461251,-122.235414,63,One year
0730-KOAVE,Male,No,No,No,United States,California,Redwood City,94062,37.410567,-122.297152,30,Month-to-month
8975-SKGRX,Male,No,Yes,No,United States,California,Redwood City,94063,37.499411,-122.196318,71,Two year
0678-RLHVP,Female,No,No,No,United States,California,Redwood City,94065,37.527497,-122.230941,53,Two year
2267-FPIMA,Male,No,Yes,No,United States,California,San Carlos,94070,37.497915,-122.267361,50,Month-to-month
1051-GEJLJ,Female,No,No,No,United States,California,San Gregorio,94074,37.331762,-122.341444,2,Month-to-month
5285-MVEHD,Female,No,Yes,No,United States,California,Sunnyvale,94087,37.3511,-122.037311,56,One year
0379-DJQHR,Male,No,Yes,No,United States,California,Sunnyvale,94089,37.421633,-122.009613,67,Two year
5543-QDCRY,Male,No,No,No,United States,California,San Francisco,94103,37.773147,-122.411287,4,Month-to-month
0297-RBCSG,Male,No,No,No,United States,California,San Francisco,94104,37.791222,-122.402241,19,One year
4694-PHWFW,Female,No,No,Yes,United States,California,San Francisco,94105,37.789168,-122.395009,8,Month-to-month
0835-JKADZ,Female,No,No,No,United States,California,San Francisco,94107,37.768881,-122.395521,71,Two year
7508-SMHXL,Female,Yes,No,No,United States,California,San Francisco,94109,37.794487,-122.42227,15,Month-to-month
3865-YIOTT,Male,No,Yes,Yes,United States,California,San Francisco,94110,37.750021,-122.415201,72,One year
5993-BQHEA,Male,No,No,No,United States,California,San Francisco,94111,37.801776,-122.402293,12,One year
6024-RUGGH,Male,No,Yes,Yes,United States,California,San Francisco,94112,37.720498,-122.443119,72,Two year
3956-CJUST,Female,Yes,No,No,United States,California,San Francisco,94115,37.786031,-122.437301,23,Month-to-month
4079-WWQQQ,Male,No,No,No,United States,California,San Francisco,94116,37.74441,-122.486764,72,Two year
6103-BOCOU,Female,No,No,No,United States,California,San Francisco,94117,37.770533,-122.445121,26,Month-to-month
5149-TGWDZ,Female,No,No,No,United States,California,San Francisco,94118,37.781304,-122.461522,21,One year
7471-WNSUF,Male,No,Yes,No,United States,California,San Francisco,94121,37.776718,-122.495781,60,One year
8942-DBMHZ,Male,No,No,No,United States,California,San Francisco,94122,37.760412,-122.484966,12,Month-to-month
4301-VVZKA,Male,No,Yes,No,United States,California,San Francisco,94123,37.800254,-122.436975,16,Month-to-month
9199-PWQVC,Female,No,Yes,No,United States,California,San Francisco,94124,37.731505,-122.384532,63,One year
4824-GUCBY,Female,Yes,No,No,United States,California,San Francisco,94127,37.736535,-122.45732,22,Month-to-month
